,Places,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,Labels
793,Villa Ruzanna,3.973625898361206,-2.744666576385498,3.0335605144500732,2.0226128101348877,-2.0180258750915527,2.9362034797668457,-2.281376361846924,-1.4527220726013184,-0.23372143507003784,0.8948580622673035,2.4926910400390625,-1.912270426750183,-1.0497068166732788,-0.1903395652770996,-0.2259467989206314,-5.707800388336182,1.4802626371383667,-0.2143266797065735,-0.016113970428705215,0.3026738166809082,Other
794,Carrosserie Lecoq Riviera,3.079282283782959,-0.5628450512886047,-1.8104432821273804,3.8013200759887695,-0.811231791973114,4.556881904602051,4.078648567199707,2.063166379928589,3.6431632041931152,1.6032228469848633,5.31918478012085,1.0676466226577759,4.427364826202393,-2.0490283966064453,-1.1772702932357788,-1.8501445055007935,2.6270766258239746,-0.5627451539039612,1.5610431432724,-1.6335660219192505,Other
795,Vival,0.6806651949882507,-4.017813205718994,-2.689362049102783,0.2202085554599762,-1.377819538116455,0.06995891779661179,3.966094732284546,3.6002752780914307,5.137640953063965,0.0410989373922348,2.1703193187713623,-0.7836869955062866,-1.2696075439453125,-4.232405662536621,1.799174427986145,-2.379772186279297,3.127262592315674,0.639421820640564,1.2870627641677856,0.3394690454006195,Restaurant
796,Villa du Roc Fleuri,-0.17106060683727264,-1.3464864492416382,9.205322265625,3.726475715637207,4.850921154022217,-3.498904228210449,2.4307973384857178,1.5491093397140503,2.3021717071533203,3.0963544845581055,3.7923429012298584,-0.38668379187583923,5.434102535247803,-2.0595171451568604,-0.8025889992713928,0.42506155371665955,7.469533443450928,3.9653890132904053,-4.6753249168396,4.212137699127197,Hotel
797,Can'Sport,5.962798595428467,1.7702407836914062,-0.17438897490501404,0.12257911264896393,1.4338338375091553,-1.407181978225708,7.0744309425354,5.7739152908325195,2.3923375606536865,2.083780527114868,1.3274294137954712,5.886877536773682,-3.0298547744750977,-5.369067668914795,-2.652312994003296,-2.505288600921631,2.9690959453582764,-0.7931113839149475,5.303757190704346,2.5660696029663086,Other
798,ORPI Immobilière Carnot,8.293756484985352,-0.8175418972969055,-3.906045913696289,5.288675785064697,0.8955283761024475,1.6071507930755615,2.197469472885132,3.8563284873962402,8.638147354125977,1.766952633857727,-6.456933498382568,4.958132266998291,5.2520856857299805,-3.824847459793091,-3.9019722938537598,-6.532617092132568,1.5035933256149292,-7.112858295440674,7.730451583862305,-0.7872686982154846,Other
799,Chez Alex,1.8525323867797852,-11.619531631469727,3.299152135848999,1.8520389795303345,2.6112124919891357,-2.163466691970825,-4.10823392868042,3.725611686706543,-1.2369343042373657,-1.445522665977478,7.738306522369385,-2.026996612548828,2.453551769256592,-3.145282745361328,1.123337745666504,-3.060908317565918,-0.13539448380470276,-1.4176558256149292,4.199436664581299,0.9776313304901123,Restaurant
800,Pizza Hut,-2.1620893478393555,-1.0903942584991455,-1.3446463346481323,1.3083137273788452,-1.9220056533813477,0.6036795377731323,1.871637225151062,-2.671867847442627,6.528121471405029,1.2058430910110474,5.240792274475098,-3.9587044715881348,2.0399484634399414,-5.064364433288574,-0.6506049633026123,-1.439878225326538,3.6847777366638184,3.3638992309570312,1.0529018640518188,-2.8741371631622314,Restaurant
801,S2F Assurances,4.592993259429932,1.402214765548706,3.672498941421509,6.009489059448242,-2.0405280590057373,-0.64322829246521,0.6688048243522644,2.139801502227783,-2.9960882663726807,-4.114652156829834,-2.608541488647461,-1.9548193216323853,6.029557228088379,-0.4780520796775818,-5.657283306121826,-12.332011222839355,3.427642822265625,-4.439994812011719,4.026978969573975,-3.3067219257354736,Other
802,SOS PC 06,-1.4111908674240112,-1.9269697666168213,0.42193931341171265,0.8441523909568787,-0.9591718316078186,-0.9580773115158081,3.7120864391326904,5.152348041534424,6.046701431274414,-7.17228364944458,0.8169509172439575,2.9720733165740967,3.5183253288269043,-4.630064964294434,0.3942212462425232,-7.720723628997803,2.394944190979004,-3.9109859466552734,4.591801166534424,-2.9603381156921387,Other
803,Le Cabanon,0.8706568479537964,-2.5158088207244873,4.160722732543945,-1.583906650543213,1.634842872619629,0.1825629621744156,0.6541609168052673,-0.27595704793930054,2.8414900302886963,3.392896890640259,7.487026214599609,-4.957639694213867,5.978297233581543,-2.178358793258667,-1.7206634283065796,-0.1860641986131668,2.9666056632995605,1.9666742086410522,-0.34591352939605713,-0.6798861026763916,Restaurant
804,Côte d'Azur Hygiène Service,0.4441417157649994,-2.81463885307312,2.146318197250366,7.055087566375732,-0.74480140209198,1.376002550125122,-0.8652675151824951,3.6105082035064697,-2.8699562549591064,-1.009687900543213,-2.3170104026794434,0.921247124671936,3.39361310005188,-2.8910603523254395,-1.900710105895996,-7.107207298278809,6.878041744232178,-4.779998779296875,4.254598140716553,-1.7294710874557495,Other
805,Agence Ferran,2.6034796237945557,1.0919196605682373,0.8586516380310059,2.456636667251587,-7.5243754386901855,-0.8745010495185852,4.268875598907471,1.5273171663284302,6.153291702270508,1.412611484527588,-6.5625386238098145,0.5643866658210754,8.400129318237305,-5.77037239074707,-2.7681617736816406,-2.948608160018921,10.117612838745117,2.2303695678710938,-4.132793426513672,-0.8453124165534973,Other
806,Gymnase Maillan,4.404728889465332,-3.774721622467041,-0.5093957185745239,0.11420625448226929,6.191832542419434,0.6116747856140137,-1.6840473413467407,0.962871789932251,1.2392255067825317,-1.1959304809570312,3.0540101528167725,3.276956558227539,1.4448057413101196,-4.400119781494141,-0.04495467618107796,-5.146575450897217,5.868070125579834,-3.5027339458465576,5.766307830810547,2.820678234100342,Other
807,Les Jardins de la Mer,2.802426338195801,-0.6201165914535522,5.054586410522461,5.519469261169434,3.8149495124816895,-1.8411997556686401,1.191776990890503,1.5082485675811768,2.072455883026123,4.349316120147705,3.2731902599334717,0.8826602101325989,2.598205327987671,-0.5364698767662048,2.12489652633667,-1.9330635070800781,5.77833366394043,-1.6736794710159302,-1.7480874061584473,0.7060959339141846,Hotel
808,A Casetta Le Cannet,-0.25839850306510925,-4.782431125640869,11.129082679748535,1.5616111755371094,0.1859288364648819,-3.4585442543029785,2.3266944885253906,-0.7347745895385742,-0.6385104656219482,1.880406379699707,5.370736598968506,0.5559781193733215,1.62446129322052,-5.276956558227539,-1.9047191143035889,-2.268996477127075,3.7145254611968994,1.0461571216583252,1.6536973714828491,-0.3554835021495819,Other
809,Mairie du Cannet,3.451875925064087,2.998004674911499,0.010047330521047115,4.2904205322265625,-1.1352171897888184,3.0481836795806885,1.8978006839752197,5.306965351104736,0.9242832064628601,3.4290623664855957,0.1723402738571167,2.184157371520996,7.2774248123168945,-2.929624319076538,-2.9701225757598877,-5.019901275634766,5.5631632804870605,-4.862697124481201,-0.5670956969261169,-2.3926103115081787,Other
810,Sushi Spirit Antibes,0.900188148021698,-1.0443071126937866,0.674195408821106,2.4098618030548096,-0.06943491846323013,0.19628454744815826,-0.392635703086853,-3.334827184677124,4.202016830444336,0.0778367668390274,5.676358699798584,-2.3761816024780273,3.992879629135132,-9.863472938537598,-1.861556053161621,1.1272544860839844,1.17288339138031,7.368542194366455,0.28310421109199524,1.3143612146377563,Restaurant
811,AB Immobilier Master,1.1917014122009277,-0.3072967529296875,0.0014917419757694006,1.295857548713684,-1.194523811340332,1.1947731971740723,0.9311553835868835,0.519355058670044,1.1031001806259155,0.4967189133167267,2.8229966163635254,-0.3047043979167938,0.6999121308326721,-0.7003613710403442,-0.32809990644454956,-2.0544040203094482,0.4278118312358856,0.8871821761131287,1.2407976388931274,-1.061265468597412,Other
812,Le Lavandin,-3.1327991485595703,-6.089598178863525,5.7333550453186035,3.1155941486358643,-0.40741774439811707,-1.299019455909729,-1.7586709260940552,4.199186325073242,3.7440834045410156,-0.10405381768941879,8.465737342834473,-1.9993938207626343,-1.0201852321624756,-1.6794795989990234,2.7516276836395264,-3.758347511291504,2.581047534942627,1.126058578491211,-1.875788688659668,0.7267968654632568,Restaurant
813,Sushi Cristal,-1.1873878240585327,-4.540736198425293,7.2290568351745605,3.716254234313965,1.5079095363616943,-1.8287523984909058,2.969970226287842,0.37460237741470337,2.8381643295288086,-0.253894180059433,6.788469314575195,-1.8639650344848633,10.928966522216797,1.390255093574524,-2.000814914703369,-1.3660893440246582,-1.9392002820968628,1.0364952087402344,-2.5808072090148926,-2.90181827545166,Restaurant
814,IRC France,-2.6477465629577637,-1.6873420476913452,2.331481695175171,0.3455226719379425,-5.7574310302734375,-6.920907974243164,3.4319114685058594,3.8838162422180176,3.908674955368042,-6.325347423553467,-3.6647486686706543,2.97874116897583,3.2662904262542725,-7.518552303314209,-1.838876485824585,-7.6872429847717285,2.4984920024871826,1.0162842273712158,1.185192584991455,-1.0744630098342896,Shopping
815,Marynea,3.3451526165008545,-2.26750111579895,3.957364797592163,3.1458656787872314,-5.8599677085876465,-4.913990020751953,5.043339729309082,-0.5520755052566528,-3.9222068786621094,-1.8985333442687988,-4.2052001953125,-2.6558024883270264,-3.4112439155578613,-2.249188184738159,-3.112044334411621,-6.359026908874512,2.959810495376587,-3.3691985607147217,3.0064547061920166,-3.4641664028167725,Shopping
816,Versace Gym,4.908297061920166,-2.4765069484710693,2.735328197479248,3.124018907546997,0.41247594356536865,0.21561060845851898,4.257964134216309,-1.0741862058639526,-1.154676079750061,0.08168282359838486,1.8225231170654297,3.1263198852539062,0.29575154185295105,-4.203057765960693,-3.4444808959960938,-4.772013187408447,4.263103485107422,0.47500425577163696,2.4945478439331055,-3.8557827472686768,Other
817,Le Latino,6.690908908843994,-5.914093494415283,1.5305644273757935,0.5840808749198914,4.089612007141113,-0.877286434173584,-3.4379665851593018,-1.7203245162963867,1.757270097732544,4.715411186218262,8.195741653442383,-3.8895740509033203,-0.6397174596786499,-0.9563080668449402,-5.356079578399658,0.1265309751033783,6.479866981506348,0.428273469209671,1.7483432292938232,-6.22713041305542,Restaurant
818,Comptoir des Savonniers,3.382105588912964,-7.089842796325684,0.2871188521385193,3.8675241470336914,1.8877642154693604,-0.29335451126098633,3.8404016494750977,0.36437007784843445,-0.17409993708133698,-0.6436753273010254,0.7805744409561157,1.5671015977859497,-3.2708230018615723,1.944661259651184,-0.3633435368537903,-7.584338665008545,8.193880081176758,-0.4571288824081421,-0.6942169666290283,-3.956871509552002,Shopping
819,Graze Artisan Cafe,2.786506175994873,-6.172309398651123,-1.4161088466644287,-0.39109620451927185,-2.767040729522705,-0.18830753862857819,0.897976279258728,-3.061951160430908,-1.2433682680130005,0.5664981603622437,7.233534812927246,-4.462482929229736,-1.1347112655639648,-4.522593021392822,-2.5463898181915283,-6.6748762130737305,3.1569056510925293,4.010340213775635,-3.7556192874908447,-4.662626266479492,Restaurant
820,"JP The Barber ""Shop""",5.675055503845215,-6.81597375869751,1.267573595046997,3.3493387699127197,-2.265268325805664,-3.7367453575134277,4.393917083740234,-0.7498944401741028,0.03515997156500816,6.025391578674316,-0.891838014125824,-5.912332534790039,-2.987502336502075,-0.6453198790550232,1.3750636577606201,-6.076839447021484,1.2089414596557617,-4.593714714050293,5.697596549987793,-3.304478883743286,Other
821,Midi Location,3.7826220989227295,-3.103119373321533,0.48001372814178467,1.8609517812728882,-0.453490674495697,-1.4253265857696533,0.9602260589599609,-0.32625237107276917,8.420635223388672,-3.7464654445648193,-0.11370435357093811,1.5997568368911743,2.6653106212615967,1.2019230127334595,0.6435731053352356,-5.947049617767334,1.8505803346633911,2.6123206615448,6.993764877319336,-2.509110689163208,Other
822,Alex Sellerie,2.283583641052246,-0.9679409265518188,3.520355224609375,-0.18832442164421082,1.4672880172729492,2.3929121494293213,0.8613201379776001,3.7048873901367188,3.405956268310547,-6.4587297439575195,1.1628303527832031,5.666518211364746,4.020206451416016,-3.300659656524658,-3.3484723567962646,-5.355860233306885,6.124536991119385,-5.494365215301514,-0.10709911584854126,0.02023104764521122,Shopping
823,Camping Bonporteau,3.8664913177490234,3.8965446949005127,7.890785217285156,1.9297319650650024,5.594430446624756,-4.9927449226379395,-1.7190625667572021,-1.503752589225769,1.744627833366394,7.15211296081543,4.823080062866211,3.318120241165161,0.05998150259256363,-10.010222434997559,-2.1285016536712646,-2.814832925796509,8.538159370422363,2.3013226985931396,-1.5866422653198242,7.647692680358887,Restaurant
824,La Bégude du Pascouren,-0.6463589668273926,-4.936831474304199,2.618382692337036,5.9558329582214355,4.856436729431152,3.6516597270965576,5.504063129425049,2.5934154987335205,0.5828959941864014,4.370558738708496,4.338353633880615,1.0007578134536743,5.585200786590576,-0.8978538513183594,3.129875659942627,-7.68649435043335,0.8743796944618225,-2.3691515922546387,-0.03989904746413231,1.723888874053955,Hotel
825,Sucre & Dentelle Evènements,3.3272805213928223,-10.214787483215332,7.612083435058594,1.1397247314453125,0.19238580763339996,-6.802004337310791,2.1611697673797607,-1.3138320446014404,-0.3288748562335968,4.5411882400512695,-5.772092342376709,-0.6682805418968201,3.801128625869751,1.613903522491455,-1.2477004528045654,-3.6081371307373047,6.37855339050293,-5.055456638336182,-1.942065715789795,-2.6442301273345947,Other
826,Domaine du Paradis des Oiseaux,4.913027763366699,1.6773778200149536,4.233992576599121,-0.18104016780853271,2.1325578689575195,2.919175148010254,-0.2244873046875,-2.193924903869629,2.9252231121063232,4.426772594451904,3.3724942207336426,-1.7667053937911987,5.616325855255127,0.5168319940567017,-4.164722919464111,-5.289271831512451,3.327085018157959,-2.258701801300049,-0.17501816153526306,3.9393506050109863,Hotel
827,PLANET'CREATIONS,1.809545636177063,-1.230525255203247,1.598009467124939,1.1845121383666992,-1.1822034120559692,-0.45527562499046326,1.8606656789779663,-0.10737000405788422,1.5507721900939941,-0.20596395432949066,1.9787373542785645,-0.1253671646118164,1.1878814697265625,-2.128995180130005,0.10941679030656815,-2.522352457046509,1.8707365989685059,-0.27242547273635864,1.3716124296188354,-0.5136692523956299,Shopping
828,La Palmeraie,6.358771800994873,-4.807122230529785,7.283326148986816,-5.9035844802856445,3.274630069732666,-3.9033291339874268,-0.40172067284584045,1.370029091835022,1.2084373235702515,5.0382304191589355,5.535061359405518,-4.131248474121094,3.9991512298583984,-4.033744812011719,-3.0297374725341797,-1.2514429092407227,0.7365332841873169,-2.920271873474121,-1.592528223991394,-0.4074553847312927,Restaurant
829,Var et Bois,4.504586696624756,-5.688813209533691,1.9394452571868896,2.7059359550476074,-5.468777656555176,3.7738921642303467,1.78773832321167,3.2581019401550293,-2.300975799560547,-0.6953715682029724,-2.2070677280426025,-2.2371232509613037,1.8474125862121582,-3.411707878112793,-0.23913078010082245,-7.734566688537598,0.10483882576227188,0.17442820966243744,2.3083207607269287,-0.7256380915641785,Shopping
830,La Siesta Beach Club,7.747547626495361,-3.2569022178649902,3.8701157569885254,-0.3946368098258972,3.3892247676849365,-2.2286884784698486,5.6808576583862305,-1.9377251863479614,5.2754387855529785,3.984036922454834,2.3110623359680176,-1.6603693962097168,-0.6404350996017456,-1.9241735935211182,1.0888525247573853,0.37938249111175537,2.792996406555176,2.4606404304504395,1.041516900062561,-2.440460205078125,Restaurant
831,Geek School,5.1662211418151855,-6.061140537261963,-0.7797256708145142,3.291156053543091,0.0884174183011055,-1.183239221572876,4.547183513641357,1.7113431692123413,3.0243771076202393,0.8482841849327087,3.869699239730835,1.97041916847229,1.689918875694275,3.2678680419921875,-4.029720783233643,-4.117472171783447,2.236909866333008,-0.5745397210121155,9.169173240661621,1.5470370054244995,Other
832,La Maison de Jenny,4.149018287658691,-7.860062599182129,4.8944902420043945,0.9085788130760193,3.100172519683838,-6.59019660949707,-5.037748336791992,3.974191904067993,-0.4757797420024872,8.898681640625,6.201805591583252,-3.325946569442749,1.4456779956817627,3.329146146774292,-4.963483810424805,-6.047783851623535,4.619778156280518,-1.483872652053833,1.6058101654052734,-1.1204783916473389,Other
833,L'Amandinier,0.9011120200157166,-3.028792381286621,1.5607950687408447,5.911298751831055,-2.9210636615753174,-1.548219919204712,8.41869068145752,6.683988094329834,-2.181990146636963,-0.8274712562561035,8.836904525756836,-1.0708086490631104,-0.37694114446640015,-3.457287073135376,1.3590761423110962,-3.565974473953247,1.0693875551223755,7.353206634521484,0.6807942390441895,2.8341622352600098,Restaurant
834,Côté Terrasse,3.3436026573181152,-1.4751768112182617,6.657482624053955,0.2096957266330719,1.4125003814697266,0.5628597736358643,0.924905002117157,2.558880567550659,2.2299814224243164,0.6442903876304626,6.813412189483643,0.08967632800340652,1.8743871450424194,-4.0476837158203125,-0.608684778213501,-3.606564521789551,-0.5232429504394531,1.8858565092086792,-4.9278764724731445,1.923350214958191,Restaurant
835,Espace Culturel,7.723550796508789,-1.5530521869659424,2.9000954627990723,3.6460986137390137,1.2590820789337158,0.24761927127838135,3.212993860244751,1.0356792211532593,6.468807697296143,4.075934410095215,4.188412666320801,3.396611213684082,-2.8188283443450928,0.3755759298801422,2.20819354057312,-1.192640781402588,2.3366458415985107,-1.0810661315917969,3.516582727432251,1.17867112159729,Other
836,Eglise Saint Jean-Baptiste,3.1929872035980225,-1.558349370956421,10.626540184020996,5.0594072341918945,2.5359199047088623,1.7193901538848877,6.488471984863281,2.127007246017456,-0.33489134907722473,6.846699237823486,-0.022484133020043373,-1.2446287870407104,-0.9374459385871887,-3.637709617614746,-1.6541824340820312,-0.7714027762413025,0.8712252974510193,-5.75587272644043,-1.3880647420883179,1.6814895868301392,Other
837,Villa Manon,7.453018665313721,-5.992804527282715,7.6982316970825195,3.8467767238616943,5.831480026245117,-5.624984264373779,8.615808486938477,1.490909218788147,6.094949722290039,4.026240348815918,0.02460893802344799,-0.6620579957962036,0.6248282790184021,2.2546610832214355,-0.7373563051223755,-2.0047807693481445,1.3067766427993774,-2.123591423034668,-0.387544721364975,2.6266298294067383,Other
838,Easy Sculpt,6.014441013336182,1.1253970861434937,-1.8167537450790405,3.7379887104034424,-1.1739591360092163,-0.5847846269607544,5.318493366241455,5.06918478012085,4.0873308181762695,2.5096781253814697,-0.9044051766395569,1.494494080543518,-2.803837299346924,-1.3971779346466064,-3.543813705444336,-2.4449288845062256,1.6236768960952759,-2.2444756031036377,6.427884578704834,0.4848592281341553,Other
839,Electronic Clinic,1.5325151681900024,-1.9019359350204468,2.452136993408203,-0.9268187880516052,-4.487785816192627,-1.5967884063720703,1.4070218801498413,-1.0417598485946655,3.3241703510284424,-2.9345333576202393,0.754805326461792,2.1547036170959473,0.3560032844543457,-4.7004547119140625,3.7039692401885986,-2.149843215942383,3.020472288131714,-3.0935685634613037,1.5521371364593506,-1.1156842708587646,Other
840,La Villa des Oliviers,4.368697643280029,-0.951873242855072,3.7661728858947754,1.7253628969192505,0.3520118296146393,-4.719541549682617,1.1671167612075806,-0.9936459064483643,-1.6643604040145874,-0.8535701632499695,-0.27135246992111206,-1.0634748935699463,-2.3180367946624756,-5.203514099121094,1.739653468132019,-2.133540630340576,6.284631729125977,-0.004581954330205917,0.8751133680343628,-3.5679244995117188,Hotel
841,La Pinède Immobilier,0.2383909821510315,2.1618895530700684,5.072215557098389,3.7990896701812744,-4.129016399383545,1.8390045166015625,1.2731437683105469,3.6091675758361816,4.799396991729736,-6.967892646789551,3.014329671859741,3.3279173374176025,3.788121461868286,-1.3485474586486816,-3.450134515762329,-2.584073305130005,4.530644416809082,2.299468517303467,-1.1749752759933472,-0.13693413138389587,Other
842,Energy Location,3.0763533115386963,0.04127057269215584,0.9310364723205566,-2.64150071144104,-0.7236153483390808,4.284895896911621,3.1527099609375,1.3100029230117798,12.736384391784668,2.697016954421997,2.8778023719787598,5.133573532104492,4.834619045257568,-4.384835243225098,0.41183966398239136,-8.769672393798828,1.4121099710464478,0.05019262805581093,3.4137165546417236,-1.7927004098892212,Other
843,Pourquoi-Pas,2.4741275310516357,-3.4317378997802734,4.157195568084717,1.6903400421142578,-0.8580152988433838,-1.6727043390274048,3.0192713737487793,-0.765139102935791,0.09954533725976944,1.6864042282104492,4.278095245361328,-2.860785961151123,2.2935774326324463,-4.240837097167969,-1.5907857418060303,2.9204087257385254,0.1502307653427124,-2.912546157836914,-2.9172592163085938,-2.2902021408081055,Restaurant
844,Wake Spot,3.3463785648345947,1.0671775341033936,6.728349685668945,-1.5577248334884644,1.2290490865707397,-1.3181648254394531,2.2879486083984375,-0.9909325242042542,8.924328804016113,2.9901461601257324,-1.003231167793274,-0.3678518533706665,2.514577865600586,-0.9794145822525024,-4.883951663970947,-5.144863128662109,2.3256406784057617,-2.9448118209838867,-0.8793090581893921,-5.4731574058532715,Other
845,Vittoria Roma,-1.0877007246017456,-4.426695823669434,9.341287612915039,-0.9086672067642212,-1.7408251762390137,-6.921531677246094,1.8328850269317627,-2.9490087032318115,1.9668623208999634,3.027017831802368,5.0117573738098145,-5.424673080444336,4.911972522735596,-6.736372947692871,-4.574649810791016,0.6000949740409851,-2.5031826496124268,1.0392638444900513,-1.4446536302566528,-4.305044651031494,Restaurant
846,Marcellino Glaces,1.849255084991455,-2.0634677410125732,2.159137010574341,2.059361696243286,-0.25833559036254883,0.862345278263092,0.985004186630249,-2.0035619735717773,-0.23347318172454834,-1.083764910697937,5.678534030914307,-1.3365404605865479,-1.5015608072280884,-2.668032646179199,1.8898347616195679,-3.4442319869995117,0.8316162824630737,0.07384975999593735,0.5867301225662231,-0.113836370408535,Restaurant
847,Caisse Epargne Prévoyance Côte d'Azur,2.8380024433135986,-1.7116591930389404,1.657326579093933,0.14681470394134521,3.1306827068328857,-3.2905430793762207,3.2939350605010986,0.7020180821418762,5.691439628601074,2.25593638420105,-0.7036211490631104,-0.11220383644104004,1.7748956680297852,-1.8254200220108032,-2.247865915298462,-1.0401594638824463,0.0045616356655955315,0.9395653009414673,5.491347312927246,4.733278751373291,Other
848,Palais des Congrès,3.539452075958252,3.646068811416626,2.721982479095459,3.991281270980835,5.465178489685059,2.5865366458892822,4.65635347366333,-2.164156675338745,9.070159912109375,0.4572312831878662,-1.4438060522079468,1.912439227104187,1.7659412622451782,-7.383861541748047,-1.9665688276290894,-2.3065831661224365,4.63693380355835,3.1200015544891357,2.946504831314087,3.090810537338257,Other
849,Le Croissant Rose,-2.4851720333099365,-2.6083717346191406,7.970386981964111,-1.7629929780960083,2.2267677783966064,-0.6261014342308044,4.134227752685547,-0.07849607616662979,1.4380888938903809,2.5177948474884033,3.201817750930786,-1.141493558883667,-0.22852656245231628,-8.780847549438477,-2.211303234100342,-1.618384838104248,-2.9039337635040283,-0.16266179084777832,-2.3010401725769043,1.657315969467163,Restaurant
850,Brasserie Les Platanes,-0.5262228846549988,-5.848750114440918,4.494452476501465,-1.2673603296279907,-0.7614058256149292,2.6271378993988037,3.890160322189331,0.2741066813468933,2.363473892211914,1.4889612197875977,4.144632339477539,0.598533570766449,3.8928134441375732,-5.227148056030273,-4.526673793792725,1.1430639028549194,4.612661361694336,0.52823406457901,-5.124938011169434,-4.274927139282227,Restaurant
851,Autoban,-0.004847743082791567,0.8076280355453491,1.8418664932250977,1.2937103509902954,-0.1161334216594696,-0.5140997767448425,7.9091105461120605,0.8895506858825684,-0.0005912769120186567,-2.4487991333007812,0.17063425481319427,3.1181859970092773,3.729951858520508,-3.6479861736297607,-5.784542083740234,-1.9960466623306274,9.391712188720703,-5.085095405578613,4.401904582977295,-7.941174030303955,Shopping
852,Trastour Fleurs,1.2778522968292236,-2.849452018737793,1.8461507558822632,0.6282083988189697,-3.728916645050049,0.2785179316997528,2.3550517559051514,-0.314238578081131,6.71389627456665,-1.6277556419372559,-4.454370975494385,0.6253172159194946,-0.5539954304695129,-2.133955478668213,-0.2046559453010559,-3.000554323196411,2.7996840476989746,-1.045052409172058,6.258072376251221,-0.4849916696548462,Shopping
853,Belgian Attitude,6.620070457458496,-6.830182075500488,-0.35855209827423096,-1.6339515447616577,3.1723618507385254,-5.120075702667236,4.382200241088867,-1.1493511199951172,1.0626211166381836,1.6446514129638672,2.4917337894439697,0.5267377495765686,-4.411764144897461,-8.226568222045898,-3.197685480117798,-1.830010175704956,-0.9884276986122131,1.4461299180984497,0.2889285087585449,-4.504490852355957,Restaurant
854,Le Rialto,2.8099851608276367,-3.405555486679077,5.023828029632568,3.612649440765381,2.893354892730713,0.8186840415000916,2.875603437423706,2.3848814964294434,8.588249206542969,4.117882251739502,2.6323680877685547,-1.6769402027130127,-3.56107497215271,-3.6835474967956543,1.234365463256836,1.5263726711273193,3.0474884510040283,-8.507887840270996,2.4278886318206787,2.311734914779663,Restaurant
855,Le Méditerranée,6.413644313812256,-0.692156195640564,6.977346420288086,-0.8322757482528687,-2.5702908039093018,-4.499490737915039,1.3370566368103027,-3.947066068649292,3.415224313735962,-0.22374027967453003,5.68487024307251,-4.815124034881592,1.529735803604126,-5.135862350463867,-2.0535449981689453,-1.9592715501785278,4.201418876647949,2.9728078842163086,-0.011654946953058243,-9.236201286315918,Restaurant
856,Office de Tourisme Cagnes,5.558473587036133,5.273561477661133,0.5139899849891663,2.3185346126556396,0.35886120796203613,2.1791136264801025,3.3618435859680176,1.157131314277649,0.9051063656806946,2.9843971729278564,-1.2078667879104614,6.239401817321777,1.3934972286224365,-6.162760257720947,-1.3780237436294556,-6.9503631591796875,9.779350280761719,-0.994853675365448,-1.768131971359253,0.5988554954528809,Other
857,Restaurant Cararocca,3.7143068313598633,-1.2539067268371582,6.475320339202881,1.6269830465316772,3.1433322429656982,0.6011036038398743,-0.542962908744812,4.597747325897217,3.8508167266845703,-1.6975657939910889,9.78079605102539,1.2933955192565918,3.7255406379699707,-2.258180618286133,-1.9214808940887451,-2.927685022354126,0.7974937558174133,1.9196397066116333,-3.407712936401367,1.2531607151031494,Restaurant
858,La Bourride,0.40557730197906494,-7.437496185302734,10.358133316040039,1.7735660076141357,0.20784616470336914,-0.691011369228363,2.6324257850646973,-0.26386594772338867,1.8459086418151855,8.142024040222168,5.276505470275879,-4.000394344329834,0.17808572947978973,-1.5486899614334106,-0.010410938411951065,-2.7758562564849854,5.519355773925781,-0.1013251468539238,-8.199460983276367,-2.240666389465332,Restaurant
859,Heliotel Marine,5.034878253936768,-2.4449121952056885,1.8959705829620361,-2.3919241428375244,4.356362342834473,-0.15077301859855652,-0.4342288374900818,-2.748593330383301,13.417842864990234,6.388830661773682,5.30311393737793,1.0698705911636353,2.687893867492676,-3.7385475635528564,1.1035627126693726,-3.8256783485412598,5.404916286468506,0.8785882592201233,7.985843658447266,1.5210661888122559,Hotel
860,Le Sant'Ana,1.8727900981903076,-5.654923915863037,6.6301350593566895,4.709068298339844,0.621642529964447,0.9059380888938904,-3.1838631629943848,1.40409517288208,2.3620121479034424,1.2504488229751587,-0.05050959810614586,-0.8727489709854126,2.830063819885254,-4.058431625366211,-0.8858800530433655,-5.637866497039795,-2.6993887424468994,-0.004171829205006361,-4.473694801330566,-4.561903476715088,Restaurant
861,Osaka,2.2107179164886475,-0.7264856696128845,4.625001907348633,7.750326633453369,-0.5902883410453796,-0.12246140837669373,-5.501741409301758,-0.029597556218504906,-0.12451109290122986,4.182165145874023,9.067112922668457,-4.607762336730957,2.9701011180877686,-1.6286512613296509,-1.746081829071045,-2.733269453048706,2.138301134109497,2.0068047046661377,1.642684817314148,-3.6205365657806396,Restaurant
862,Voile Rouge,7.198845386505127,-4.857896327972412,7.542848587036133,2.1469993591308594,-0.5327776074409485,-2.4475913047790527,1.895750880241394,-1.2590254545211792,3.0465915203094482,4.218770503997803,5.561665058135986,-3.3420028686523438,-0.24838490784168243,-1.9772264957427979,1.555683970451355,0.30049094557762146,-0.735389769077301,-0.4706454575061798,-1.9963127374649048,-7.045580863952637,Restaurant
